6632.5,6632.75,6629.5,6629.75,SELL
6629.5,6630.25,6625.5,6627.75,SELL
6627.75,6629.0,6626.25,6627.25,SELL
6627.25,6627.5,6625.0,6625.25,SELL
6625.25,6625.75,6616.5,6619.75,SELL
6619.5,6621.0,6618.25,6619.0,SELL
6618.5,6618.5,6613.0,6614.0,SELL
6613.5,6614.75,6611.25,6613.25,SELL
6613.0,6616.25,6612.25,6615.5,BUY
6615.5,6615.75,6607.75,6611.75,SELL
6611.75,6619.75,6611.75,6619.75,BUY
6619.5,6623.5,6619.25,6623.5,BUY
6623.0,6624.0,6622.5,6623.5,BUY
6623.25,6627.25,6623.25,6626.5,BUY
6626.5,6630.75,6625.25,6630.25,BUY
6630.0,6631.75,6627.25,6627.5,SELL
6628.0,6630.25,6626.5,6627.0,SELL
6627.5,6629.5,6625.5,6629.25,BUY
6629.5,6630.25,6626.75,6629.25,SELL
6629.25,6632.0,6629.25,6631.0,BUY
6630.5,6631.5,6626.25,6627.0,SELL
6627.0,6627.0,6623.5,6623.5,SELL
6623.75,6624.75,6622.5,6623.0,SELL
6623.0,6629.0,6623.0,6627.5,BUY
6627.5,6628.0,6623.0,6623.5,SELL
6623.5,6626.0,6623.25,6624.25,BUY
6624.5,6624.5,6622.5,6624.0,SELL
6624.0,6624.25,6611.5,6613.0,SELL
6613.0,6615.75,6597.75,6609.75,SELL
6610.0,6614.0,6607.75,6613.5,BUY
6613.25,6617.75,6613.25,6617.0,BUY
6617.0,6617.0,6611.25,6615.0,SELL
6615.0,6615.5,6612.5,6615.25,BUY
6615.0,6616.0,6612.75,6614.0,SELL
6614.0,6618.75,6614.0,6616.5,BUY
6617.0,6618.25,6615.0,6616.75,SELL
6616.75,6618.25,6616.0,6616.0,SELL
6615.75,6618.0,6615.25,6615.5,SELL
6615.5,6616.0,6611.75,6614.0,SELL
6614.0,6616.75,6611.75,6612.5,SELL
6612.5,6615.5,6612.25,6613.75,BUY
6613.75,6615.75,6612.75,6614.5,BUY
6614.75,6618.5,6614.25,6617.25,BUY
6617.0,6617.5,6612.0,6613.75,SELL
6613.75,6616.75,6613.5,6615.75,BUY
6616.25,6616.25,6610.5,6612.5,SELL
6612.5,6613.5,6611.5,6612.25,SELL
6612.0,6616.25,6611.5,6614.75,BUY
6614.75,6614.75,6612.25,6613.0,SELL
6613.0,6613.75,6608.75,6609.5,SELL
6609.75,6611.75,6609.25,6611.25,BUY
6611.25,6611.25,6606.5,6607.0,SELL
6607.0,6608.0,6603.5,6604.0,SELL
6604.25,6607.0,6604.0,6605.5,BUY
6605.25,6607.5,6602.75,6605.25,HOLD
6605.5,6606.25,6597.0,6600.0,SELL
6600.25,6602.25,6599.5,6600.5,BUY
6600.5,6603.0,6600.5,6601.5,BUY
6601.25,6603.5,6600.25,6602.0,BUY
6602.0,6607.25,6600.75,6606.0,BUY
6605.5,6607.0,6604.5,6605.0,SELL
6605.0,6605.25,6603.0,6603.5,SELL
6603.75,6605.75,6602.25,6602.75,SELL
6602.75,6604.0,6601.0,6602.25,SELL
6602.5,6604.0,6599.25,6600.75,SELL
6600.75,6601.5,6597.5,6599.25,SELL
6599.25,6600.25,6596.5,6598.0,SELL
6597.75,6600.25,6597.25,6598.5,BUY
6598.25,6600.5,6597.5,6599.75,BUY
